DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/01/2017,6:45,BRONX,10472,,,,WESTCHESTER AVENUE              ,TAYLOR AVENUE,,2,0,0,0,0,0,4,0,Driver Inattention/Distraction,,,,,3590020,PASSENGER VEHICLE,,,,
01/01/2017,6:45,STATEN ISLAND,10309,40.5209185,-74.2351117,"(40.5209185, -74.2351117)",PAGE AVENUE                     ,RICHMOND VALLEY ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590358,PASSENGER VEHICLE,,,,
01/01/2017,6:40,,,40.8122228,-73.8992439,"(40.8122228, -73.8992439)",,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3590278,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,6:40,,,40.556736,-74.20763,"(40.556736, -74.20763)",,,,1,0,0,0,0,0,1,0,Fell Asleep,,,,,3590659,SPORT UTILITY / STATION WAGON,,,,
01/01/2017,6:40,,,,,,BROADWAY                        ,WEST 246 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3590587,TAXI,PASSENGER VEHICLE,,,
01/01/2017,6:40,MANHATTAN,10031,40.8233146,-73.9490078,"(40.8233146, -73.9490078)",AMSTERDAM AVENUE                ,WEST 142 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3590725,PASSENGER VEHICLE,TAXI,,,
01/01/2017,6:30,,,,,,BRINKERHOFF AVENUE              ,,,2,0,0,0,0,0,2,0,View Obstructed/Limited,Failure to Yield Right-of-Way,Unspecified,,,3590301,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
01/01/2017,6:30,MANHATTAN,10014,40.7283688,-74.0053615,"(40.7283688, -74.0053615)",,,201       VARICK STREET                 ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3590715,PASSENGER VEHICLE,,,,
01/01/2017,6:30,,,,,,EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3591106,TAXI,PASSENGER VEHICLE,,,
01/01/2017,6:30,,,,,,27 STREET                       ,QUEENS PLAZA SOUTH,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590306,TAXI,SPORT UTILITY / STATION WAGON,,,
