DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/06/2017,11:30,BROOKLYN,11231,40.67843,-74.00893,"(40.67843, -74.00893)",VISITATION PLACE                ,RICHARDS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3626983,PASSENGER VEHICLE,,,,
03/06/2017,11:27,BROOKLYN,11209,40.631687,-74.02174,"(40.631687, -74.02174)",5 AVENUE                        ,72 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3627850,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/06/2017,11:25,BROOKLYN,11218,40.63664,-73.97969,"(40.63664, -73.97969)",16 AVENUE                       ,39 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3627064,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,11:24,QUEENS,11418,,,,METROPOLITAN AVENUE             ,KEW GARDEN ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3627140,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,11:20,,,40.72656,-73.83802,"(40.72656, -73.83802)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Reaction to Other Uninvolved Vehicle,,,,3626942,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,11:20,QUEENS,11411,40.694283,-73.7374,"(40.694283, -73.7374)",,,223-05    LINDEN BOULEVARD              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3632987,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,11:15,BRONX,10472,40.83114,-73.879776,"(40.83114, -73.879776)",EAST 172 STREET                 ,ELDER AVENUE,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3627311,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,11:15,MANHATTAN,10023,40.76974,-73.982124,"(40.76974, -73.982124)",WEST 61 STREET                  ,BROADWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3626912,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,11:15,BRONX,10468,40.86455,-73.901955,"(40.86455, -73.901955)",WEST 190 STREET                 ,GRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3627724,PASSENGER VEHICLE,,,,
03/06/2017,11:14,,,40.86187,-73.89178,"(40.86187, -73.89178)",EAST FORDHAM ROAD               ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3627734,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,11:10,QUEENS,11373,40.73761,-73.87655,"(40.73761, -73.87655)",JUSTICE AVENUE                  ,52 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3627001,TAXI,,,,
03/06/2017,11:10,QUEENS,11373,40.738598,-73.87744,"(40.738598, -73.87744)",51 AVENUE                       ,BROADWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3627002,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/06/2017,11:09,BROOKLYN,11231,40.67733,-74.01293,"(40.67733, -74.01293)",WOLCOTT STREET                  ,VAN BRUNT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3628959,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,11:00,,,40.88893,-73.86579,"(40.88893, -73.86579)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3627339,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
03/06/2017,11:00,,,40.685295,-73.7255,"(40.685295, -73.7255)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3627206,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,11:00,,,40.76927,-73.981026,"(40.76927, -73.981026)",WEST 61 STREET                  ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3626911,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/06/2017,11:00,,,40.75851,-73.72247,"(40.75851, -73.72247)",61 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3627720,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,11:00,QUEENS,11375,40.725258,-73.83936,"(40.725258, -73.83936)",113 STREET                      ,JEWEL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3627142,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/06/2017,11:00,MANHATTAN,10038,40.71058,-74.007385,"(40.71058, -74.007385)",ANN STREET                      ,NASSAU STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3715779,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,11:00,BROOKLYN,11221,40.690804,-73.94337,"(40.690804, -73.94337)",,,749       LAFAYETTE AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3626986,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,10:57,BROOKLYN,11235,40.590187,-73.95383,"(40.590187, -73.95383)",AVENUE Y                        ,EAST 16 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3628104,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,10:55,,,40.638153,-74.01397,"(40.638153, -74.01397)",6 AVENUE                        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3627183,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,10:53,,,40.768543,-73.9657,"(40.768543, -73.9657)",PARK AVENUE                     ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3627249,TAXI,TAXI,,,
03/06/2017,10:53,MANHATTAN,10019,40.7621,-73.97881,"(40.7621, -73.97881)",,,1330      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3627643,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,10:50,BROOKLYN,11235,40.577477,-73.968285,"(40.577477, -73.968285)",,,3000      OCEAN PARKWAY                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3627013,,,,,
03/06/2017,10:48,,,40.69325,-73.972916,"(40.69325, -73.972916)",MYRTLE AVENUE                   ,CARLTON AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3627076,MOTORCYCLE,PASSENGER VEHICLE,,,
03/06/2017,10:46,BROOKLYN,11201,40.689144,-73.99071,"(40.689144, -73.99071)",ATLANTIC AVENUE                 ,BOERUM PLACE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3630126,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/06/2017,10:45,MANHATTAN,10001,40.747204,-73.99711,"(40.747204, -73.99711)",WEST 26 STREET                  ,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3628638,PASSENGER VEHICLE,,,,
03/06/2017,10:43,QUEENS,11435,40.701813,-73.80863,"(40.701813, -73.80863)",,,146-19    JAMAICA AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3633088,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,10:40,STATEN ISLAND,10301,40.641586,-74.0779,"(40.641586, -74.0779)",SAINT MARKS PLACE               ,HYATT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3627025,FIRE TRUCK,PASSENGER VEHICLE,,,
03/06/2017,10:40,BROOKLYN,11237,40.698807,-73.91837,"(40.698807, -73.91837)",MYRTLE AVENUE                   ,KNICKERBOCKER AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3635510,PASSENGER VEHICLE,,,,
03/06/2017,10:36,,,40.667477,-73.95623,"(40.667477, -73.95623)",BEDFORD AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3627970,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,10:34,,,40.7306,-73.94533,"(40.7306, -73.94533)",RUSSELL STREET                  ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3627167,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,10:30,,,40.757145,-73.99357,"(40.757145, -73.99357)",WEST 40 STREET                  ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3628634,,,,,
03/06/2017,10:30,BROOKLYN,11215,40.675434,-73.97797,"(40.675434, -73.97797)",6 AVENUE                        ,UNION STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,3627611,BICYCLE,,,,
03/06/2017,10:30,,,40.715794,-73.815674,"(40.715794, -73.815674)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3632389,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,10:30,,,40.704422,-73.99491,"(40.704422, -73.99491)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3627147,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/06/2017,10:30,,,40.692463,-73.81082,"(40.692463, -73.81082)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3630968,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/06/2017,10:30,,,40.66706,-73.99526,"(40.66706, -73.99526)",,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3627182,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,10:30,,,40.767185,-73.96248,"(40.767185, -73.96248)",EAST 68 STREET                  ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3627267,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,10:30,QUEENS,11435,40.698692,-73.8057,"(40.698692, -73.8057)",95 AVENUE                       ,147 PLACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3627274,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,10:30,MANHATTAN,10010,40.743793,-73.99217,"(40.743793, -73.99217)",,,739       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3627592,TAXI,TAXI,,,
03/06/2017,10:30,BROOKLYN,11231,40.68443,-73.99491,"(40.68443, -73.99491)",COURT STREET                    ,DOUGLASS STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3628284,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,10:30,BROOKLYN,11215,40.666656,-73.981766,"(40.666656, -73.981766)",,,335       7 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3627615,PICK-UP TRUCK,,,,
03/06/2017,10:27,BROOKLYN,11218,40.638058,-73.96967,"(40.638058, -73.96967)",,,428       EAST 9 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3628264,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,10:25,QUEENS,11372,40.74662,-73.89359,"(40.74662, -73.89359)",72 STREET                       ,ROOSEVELT AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3627000,TAXI,,,,
03/06/2017,10:25,QUEENS,11372,40.75624,-73.87887,"(40.75624, -73.87887)",89 STREET                       ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3627277,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,10:24,BROOKLYN,11201,,,,FLATBUSH AVENUE EXTENSION       ,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3627230,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/06/2017,7:30,,,40.700737,-73.99499,"(40.700737, -73.99499)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Lane Changing,,,,3627144,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,7:30,,,40.67357,-73.95294,"(40.67357, -73.95294)",ROGERS AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3627225,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/06/2017,7:30,,,40.65702,-73.91555,"(40.65702, -73.91555)",HYLAN BOULEVARD                 ,NARROWS ROAD SOUTH,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3627200,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,7:30,QUEENS,11370,40.773087,-73.89379,"(40.773087, -73.89379)",,,19-40     HAZEN STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3626649,PASSENGER VEHICLE,,,,
03/06/2017,7:25,BROOKLYN,11233,40.678925,-73.92282,"(40.678925, -73.92282)",,,1916      FULTON STREET                 ,2,0,0,0,0,0,2,0,Unspecified,,,,,3627815,TAXI,,,,
03/06/2017,7:25,,,40.844917,-73.926384,"(40.844917, -73.926384)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3627265,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/06/2017,7:25,,,40.806828,-73.93432,"(40.806828, -73.93432)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3627313,PASSENGER VEHICLE,TAXI,,,
03/06/2017,7:25,BRONX,10472,40.82866,-73.87824,"(40.82866, -73.87824)",WESTCHESTER AVENUE              ,BOYNTON AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3627300,PASSENGER VEHICLE,,,,
03/06/2017,7:15,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3626930,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/06/2017,7:15,,,40.674934,-73.80186,"(40.674934, -73.80186)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3627170,PASSENGER VEHICLE,TAXI,,,
03/06/2017,7:10,,,40.74197,-73.84116,"(40.74197, -73.84116)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,Unspecified,,,3627171,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/06/2017,7:10,,,40.727093,-73.946724,"(40.727093, -73.946724)",JEWEL STREET                    ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,3627386,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
03/06/2017,7:10,BROOKLYN,11216,40.682835,-73.94092,"(40.682835, -73.94092)",HALSEY STREET                   ,THROOP AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3626974,PASSENGER VEHICLE,,,,
03/06/2017,7:08,BRONX,10456,40.824574,-73.90198,"(40.824574, -73.90198)",,,786       EAST 165 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3626905,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/06/2017,7:05,,,40.844753,-73.90539,"(40.844753, -73.90539)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3627337,PASSENGER VEHICLE,,,,
03/06/2017,7:05,,,,,,FEATHERBED LANE                 ,MACOMBS ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3627252,PASSENGER VEHICLE,,,,
03/06/2017,7:00,,,,,,7 AVENUE                        ,PENNSYLVANIA PLAZA,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3627493,PASSENGER VEHICLE,TAXI,,,
03/06/2017,7:00,BROOKLYN,11231,40.673637,-73.99953,"(40.673637, -73.99953)",,,357       HAMILTON AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3628286,PICK-UP TRUCK,PASSENGER VEHICLE,,,
03/06/2017,7:00,BROOKLYN,11229,40.605927,-73.95666,"(40.605927, -73.95666)",,,1601      AVENUE R                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3627047,PASSENGER VEHICLE,,,,
03/06/2017,7:00,BROOKLYN,11212,40.666744,-73.91292,"(40.666744, -73.91292)",BOYLAND STREET                  ,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3627164,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,6:59,,,40.841835,-73.92243,"(40.841835, -73.92243)",GRANT HIGHWAY                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3627244,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,6:56,QUEENS,11378,40.7145,-73.91414,"(40.7145, -73.91414)",,,52-15     FLUSHING AVENUE               ,1,0,0,0,0,0,1,0,View Obstructed/Limited,Passing or Lane Usage Improper,,,,3627444,PASSENGER VEHICLE,,,,
03/06/2017,6:55,,,40.66588,-73.80184,"(40.66588, -73.80184)",VANWYCK EXPRESSWAY              ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3626941,PASSENGER VEHICLE,,,,
03/06/2017,6:55,QUEENS,11360,40.779324,-73.775604,"(40.779324, -73.775604)",24 AVENUE                       ,BELL BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3627284,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,6:53,,,40.743156,-73.97213,"(40.743156, -73.97213)",EAST 34 STREET                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3627146,TAXI,SPORT UTILITY / STATION WAGON,,,
03/06/2017,6:50,BROOKLYN,11203,40.65342,-73.93056,"(40.65342, -73.93056)",,,799       UTICA AVENUE                  ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3628708,PASSENGER VEHICLE,,,,
03/06/2017,6:50,BRONX,10465,40.81698,-73.81251,"(40.81698, -73.81251)",,,193       THROGS NECK BOULEVARD         ,0,0,0,0,0,0,0,0,Unspecified,,,,,3628274,PASSENGER VEHICLE,,,,
03/06/2017,6:45,QUEENS,11361,40.757725,-73.779274,"(40.757725, -73.779274)",NORTHERN BOULEVARD              ,204 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3627178,PASSENGER VEHICLE,,,,
03/06/2017,6:40,,,,,,university avenue               ,hall of fame terrace,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3626598,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
03/06/2017,6:40,,,,,,university avenue               ,hall of fame terrace,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3626597,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
03/06/2017,6:40,QUEENS,11368,40.75687,-73.85706,"(40.75687, -73.85706)",112 STREET                      ,34 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3627242,SPORT UTILITY / STATION WAGON,TAXI,,,
03/06/2017,6:40,BRONX,10453,40.857105,-73.90936,"(40.857105, -73.90936)",UNIVERSITY AVENUE               ,WEST 181 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3626596,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
03/06/2017,6:35,,,40.711533,-74.01047,"(40.711533, -74.01047)",FULTON STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3626588,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,6:30,,,40.824158,-73.87462,"(40.824158, -73.87462)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3627301,PASSENGER VEHICLE,PICK-UP TRUCK,,,
03/06/2017,6:30,,,40.82609,-73.92307,"(40.82609, -73.92307)",GRAND CONCOURSE                 ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3627247,PASSENGER VEHICLE,,,,
03/06/2017,6:30,MANHATTAN,10017,40.750427,-73.97681,"(40.750427, -73.97681)",,,360       LEXINGTON AVENUE              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3627451,TAXI,,,,
03/06/2017,6:15,QUEENS,11377,40.753284,-73.90691,"(40.753284, -73.90691)",NORTHERN BOULEVARD              ,BROADWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3626580,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,6:00,MANHATTAN,10016,40.74445,-73.97304,"(40.74445, -73.97304)",1 AVENUE                        ,EAST 35 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3627163,TAXI,TAXI,,,
03/06/2017,5:55,,,40.602806,-74.062874,"(40.602806, -74.062874)",,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3627715,PASSENGER VEHICLE,,,,
03/06/2017,5:55,MANHATTAN,10018,40.753746,-73.984924,"(40.753746, -73.984924)",,,1065      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3627450,,,,,
03/06/2017,5:48,STATEN ISLAND,10304,40.6052,-74.0852,"(40.6052, -74.0852)",CLOVE ROAD                      ,ELBE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3627342,PASSENGER VEHICLE,,,,
03/06/2017,5:45,MANHATTAN,10031,40.830845,-73.947235,"(40.830845, -73.947235)",WEST 152 STREET                 ,BROADWAY,,1,0,0,0,0,0,1,0,Brakes Defective,Unspecified,,,,3627562,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/06/2017,5:45,BRONX,10456,40.823788,-73.9076,"(40.823788, -73.9076)",,,601       EAST 163 STREET               ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3626903,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,5:30,,,40.877068,-73.906105,"(40.877068, -73.906105)",BROADWAY                        ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3627303,PASSENGER VEHICLE,,,,
03/06/2017,5:30,,,40.67901,-73.81259,"(40.67901, -73.81259)",127 STREET                      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3626552,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,5:00,QUEENS,11428,40.715145,-73.74935,"(40.715145, -73.74935)",JAMAICA AVENUE                  ,211 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3627112,PASSENGER VEHICLE,,,,
03/06/2017,5:00,MANHATTAN,10016,40.742588,-73.980415,"(40.742588, -73.980415)",EAST 29 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3627585,PASSENGER VEHICLE,,,,
03/06/2017,5:00,BRONX,10457,40.851223,-73.8905,"(40.851223, -73.8905)",ARTHUR AVENUE                   ,OAK TREE PLACE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3629764,TAXI,TAXI,PASSENGER VEHICLE,,
03/06/2017,4:50,QUEENS,11385,40.704456,-73.90184,"(40.704456, -73.90184)",,,66-97     FOREST AVENUE                 ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3626470,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/06/2017,4:40,,,40.696556,-73.98091,"(40.696556, -73.98091)",,,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3627216,PASSENGER VEHICLE,,,,
03/06/2017,4:40,BROOKLYN,11234,40.630627,-73.926186,"(40.630627, -73.926186)",EAST 52 STREET                  ,AVENUE I,,0,0,0,0,0,0,0,0,Unspecified,,,,,3626848,SPORT UTILITY / STATION WAGON,,,,
03/06/2017,4:20,,,40.82255,-73.88573,"(40.82255, -73.88573)",,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3626904,PASSENGER VEHICLE,,,,
03/06/2017,4:10,MANHATTAN,10034,40.86446,-73.91895,"(40.86446, -73.91895)",WEST 207 STREET                 ,10 AVENUE,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3626621,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,3:30,QUEENS,11101,40.753468,-73.91355,"(40.753468, -73.91355)",NORTHERN BOULEVARD              ,49 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3627233,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,3:30,BROOKLYN,11234,40.61913,-73.92398,"(40.61913, -73.92398)",EAST 53 STREET                  ,AVENUE N,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3626849,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,3:10,QUEENS,11433,40.697544,-73.79196,"(40.697544, -73.79196)",,,107-27    BREWER BOULEVARD              ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3626647,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/06/2017,3:09,QUEENS,11101,40.753468,-73.91355,"(40.753468, -73.91355)",NORTHERN BOULEVARD              ,49 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3626462,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/06/2017,3:00,BRONX,10454,40.804695,-73.92239,"(40.804695, -73.92239)",BRUCKNER BOULEVARD              ,BROWN PLACE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3629494,TAXI,PASSENGER VEHICLE,,,
03/06/2017,2:33,BROOKLYN,11236,40.644863,-73.91113,"(40.644863, -73.91113)",REMSEN AVENUE                   ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3626317,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/06/2017,23:50,BROOKLYN,11220,40.633728,-74.01797,"(40.633728, -74.01797)",6 AVENUE                        ,SENATOR STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3629480,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/06/2017,23:46,MANHATTAN,10021,40.775043,-73.96516,"(40.775043, -73.96516)",5 AVENUE                        ,EAST 76 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3627066,TAXI,PASSENGER VEHICLE,,,
03/06/2017,23:45,,,40.59907,-73.90498,"(40.59907, -73.90498)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3627671,,,,,
